GOME2_PK_SIF,GOME2_JJ_SIF,OCO2SIF,GOSIF,ELEVATION,BCCMASS,BCdepo,TA,RF,SM,SW,VPD,soilClayContent,soilWaterContent,soilPH,soilBulkDensity,soilTaxa,Ndepo,LAI,BIOMASS,longitude,latitude,indRows,indCols,Region,randomNum
2927,6446,58,71,1235,5490,4141,28946,7372,501,14516,24,2611,5177,5311,7322,261,53495544,38,21433,-75.7468027378054,4.19262745781211,29,187,1,0.535614507734284
2723,6163,52,69,2150,5721,4141,28699,1965,426,15175,43,2603,4878,5446,8071,261,49185968,46,23889,-75.7468027378054,3.63361046343716,30,187,1,0.0602160721163846
2520,5901,50,66,2447,5889,3108,28582,2790,519,14625,25,2725,4565,5352,8750,261,47018607,43,25387,-75.7468027378054,3.07459346906221,31,187,1,0.67742727479711
2937,6487,61,78,2661,5748,2677,28911,2693,473,14767,34,2844,4533,5472,9283,264,42669447,47,22172,-75.7468027378054,2.51557647468726,32,187,1,0.92288310288109
3148,6644,60,81,2171,5797,4239,29112,2395,489,14762,28,3160,5297,5288,8976,261,38302376,45,24437,-75.7468027378054,1.95655948031232,33,187,1,0.466638676984603
3602,7110,65,85,1726,7241,3722,29567,2385,537,14613,44,3195,4965,5105,9870,389,36114951,52,25280,-75.7468027378054,1.39754248593737,34,187,1,0.368810167484628
4321,7853,80,92,259,8417,2425,29796,3701,497,14170,36,3116,4000,4672,11200,389,31836535,60,27516,-75.7468027378054,0.838525491562421,35,187,1,0.917393929268497
4214,7706,79,90,261,8261,1693,29788,3561,491,13963,34,3109,4002,4625,11307,402,27664859,59,28743,-75.7468027378054,0.279508497187474,36,187,1,0.0115730362262235
3967,7346,74,86,253,7685,1534,29791,3399,552,13830,34,3024,4052,4513,10048,402,25577808,58,29227,-75.7468027378054,-0.279508497187474,37,187,1,0.929235201900928
4012,7442,78,90,238,7259,1478,29795,3004,570,13775,34,3026,4090,4519,10564,402,22146173,58,29096,-75.7468027378054,-0.838525491562421,38,187,1,0.693417540536448
3979,7443,79,92,247,6959,1589,29792,3030,572,13774,33,3090,4019,4473,10594,402,20430347,58,28483,-75.7468027378054,-1.39754248593737,39,187,1,0.821237024807033
3950,7429,80,90,232,6758,1589,29793,2953,571,13806,32,3121,3925,4502,11199,402,19746368,59,27036,-75.7468027378054,-1.95655948031232,40,187,1,0.857736890453325
3944,7411,80,91,235,6605,1812,29792,2832,552,13812,32,3115,3804,4447,11380,402,18418880,59,28349,-75.7468027378054,-2.51557647468726,41,187,1,0.110576890289008
3860,7341,80,91,235,6572,1944,29784,2927,533,13780,31,3055,3745,4421,10981,402,18405466,59,29628,-75.7468027378054,-3.07459346906221,42,187,1,0.704999404231229
3889,7367,80,91,196,6614,1955,29809,2885,500,13911,32,2946,3829,4329,8386,402,18598517,59,32418,-75.7468027378054,-3.63361046343716,43,187,1,0.551666431230606
3927,7379,79,91,158,6718,1904,29819,2886,486,13979,32,2836,3775,4339,6245,402,18983827,58,31407,-75.7468027378054,-4.19262745781211,44,187,1,0.520627790433433
3763,7129,74,85,140,6866,1549,29864,2751,478,14378,36,2836,3749,4362,5609,402,19915758,57,27405,-75.7468027378054,-4.75164445218705,45,187,1,0.313731750190138
4054,7777,80,93,132,7000,1460,29864,2597,477,14671,38,2929,3769,4364,8221,402,20385263,59,33105,-75.7468027378054,-5.310661446562,46,187,1,0.161414920332861
4278,8257,84,98,158,7076,1428,29849,2576,488,14824,39,3009,3681,4561,10673,402,22295753,59,33260,-75.7468027378054,-5.86967844093695,47,187,1,0.319727777916472
4190,8208,82,98,385,7170,1434,29731,2161,531,15249,43,3096,3885,4778,11121,402,23716738,58,31459,-75.7468027378054,-6.4286954353119,48,187,1,0.671066598933686
4136,8254,82,100,649,7100,1314,29608,2819,565,15296,36,3238,4141,5130,11553,402,24156254,57,28482,-75.7468027378054,-6.98771242968684,49,187,1,0.523950795320327
4331,8489,85,105,719,7193,1314,29651,2535,550,15141,38,3024,4077,5004,12017,402,24900347,58,28721,-75.7468027378054,-7.54672942406179,50,187,1,0.607800460893577
3901,7974,77,96,1172,7195,1531,29427,3938,562,14423,32,3042,4256,4921,11097,402,25596443,55,29132,-75.7468027378054,-8.10574641843674,51,187,1,0.760314937511405
3741,7893,74,95,1234,7341,1751,29408,4529,564,14297,31,3157,4622,4933,10692,402,26003070,54,27600,-75.7468027378054,-8.66476341281169,52,187,1,0.163862530614109
3357,7484,67,89,986,7339,2403,29196,2910,535,14925,29,3118,5010,5155,9324,264,26109941,50,23753,-75.7468027378054,-9.22378040718663,53,187,1,0.494361693992048
2849,6840,61,79,2790,6597,2668,28719,2964,469,15335,18,3146,5217,5417,8479,264,26356995,47,22894,-75.7468027378054,-9.78279740156158,54,187,1,0.764688031197058
2452,6291,55,72,3479,5572,2991,28353,2701,460,15785,16,3070,4885,5410,8465,261,25840280,42,25640,-75.7468027378054,-10.3418143959365,55,187,1,0.300811475261198
2351,6264,54,69,4193,4619,2471,27901,1914,451,17323,14,2928,4414,5385,8585,261,25214641,44,27657,-75.7468027378054,-10.9008313903115,56,187,1,0.838865613935359
4123,7732,71,88,316,9202,2913,29758,2997,560,14795,42,3383,4400,4950,11016,389,62776079,55,25066,-75.1877857434304,7.54672942406179,23,188,1,0.679807617396712
4312,7941,76,93,1410,7405,3021,29388,3081,562,15648,31,3475,4350,4825,11025,264,66048154,57,28525,-75.1877857434304,6.98771242968684,24,188,1,0.328461179516421
3870,7730,71,84,1580,7516,3272,29422,2486,420,16822,60,3400,4771,5123,9766,264,65872416,52,22928,-75.1877857434304,5.86967844093695,26,188,1,0.538263665925179
2950,6610,57,67,1681,7866,3998,29312,1830,402,16592,71,2787,5087,5287,7837,261,65335469,42,21956,-75.1877857434304,5.310661446562,27,188,1,0.837816925078426
2985,6524,55,71,1747,7891,3277,29295,1669,441,15114,65,2546,5130,5423,7507,261,64167938,39,17053,-75.1877857434304,4.75164445218705,28,188,1,0.242976884143918
2881,6363,55,69,2326,8798,2425,29706,1499,430,15332,93,2733,5166,5300,7566,264,58645091,38,22700,-75.1877857434304,4.19262745781211,29,188,1,0.0194840559449759
2937,6498,52,78,1752,7428,1766,29462,2522,462,16144,75,2881,5709,5536,7518,265,50177443,44,25136,-75.1877857434304,3.07459346906221,31,188,1,0.607478653900332
2888,6364,52,77,1395,6020,3674,28991,2645,488,15391,35,3113,5507,5398,8789,261,43979012,47,26228,-75.1877857434304,2.51557647468726,32,188,1,0.538793036021842
3235,6780,61,82,1356,7438,3150,29756,2025,530,15343,69,3317,5086,5254,9352,389,37568849,50,26760,-75.1877857434304,1.95655948031232,33,188,1,0.22634947908528
4211,7701,78,89,230,8523,2234,29809,3237,486,14310,39,2814,3985,4728,11914,389,29139097,59,29207,-75.1877857434304,0.838525491562421,35,188,1,0.919941012173987
4214,7690,79,91,235,8059,1647,29806,3213,487,14067,36,2971,4016,4664,11534,389,25204159,59,27731,-75.1877857434304,0.279508497187474,36,188,1,0.935995221534033
4022,7430,76,87,240,7444,1605,29812,3040,488,13969,35,3168,3994,4547,10525,402,23235580,58,28827,-75.1877857434304,-0.279508497187474,37,188,1,0.488629533539644
3903,7300,77,89,212,7027,1576,29808,3033,549,13891,34,3067,3877,4468,10829,402,20107392,58,29304,-75.1877857434304,-0.838525491562421,38,188,1,0.697627838276884
3895,7326,79,91,218,6783,1536,29807,3032,529,13872,33,3147,3747,4400,10838,402,18848536,58,29266,-75.1877857434304,-1.39754248593737,39,188,1,0.516585647824518
3947,7419,81,92,218,6675,1536,29802,2883,565,13858,32,3073,3605,4397,10883,402,18408382,59,28740,-75.1877857434304,-1.95655948031232,40,188,1,0.285233545526516
3912,7395,80,91,192,6633,1606,29796,2935,572,13886,31,3048,3681,4405,11337,402,17558022,59,29175,-75.1877857434304,-2.51557647468726,41,188,1,0.00945048493516643
3687,7106,77,89,217,6675,1829,29806,2945,538,13935,32,2981,3695,4375,11191,402,17711563,58,31881,-75.1877857434304,-3.07459346906221,42,188,1,0.29294971536843
3891,7362,79,90,191,6761,2021,29826,2905,487,13933,32,2778,3634,4336,8821,402,17941175,59,32784,-75.1877857434304,-3.63361046343716,43,188,1,0.666484506596781
3967,7424,79,91,151,6886,1876,29834,2905,486,14007,33,2732,3695,4320,7069,402,18396122,58,31916,-75.1877857434304,-4.19262745781211,44,188,1,0.155092369293142
3779,7147,74,86,132,7027,1530,29857,2725,466,14196,35,2824,3784,4328,5840,402,19068317,57,28504,-75.1877857434304,-4.75164445218705,45,188,1,0.225577605295406
3965,7595,77,90,127,7116,1549,29851,2727,480,14312,35,2863,3886,4324,7465,402,19527109,58,33202,-75.1877857434304,-5.310661446562,46,188,1,0.877622027971485
4140,8004,82,95,176,7171,1565,29862,2565,480,14524,38,2941,3879,4425,9034,402,20456604,58,32891,-75.1877857434304,-5.86967844093695,47,188,1,0.605727560686071
4223,8146,82,96,196,7242,1548,29880,2528,461,15058,42,2918,3766,4481,10013,402,21237698,59,32779,-75.1877857434304,-6.4286954353119,48,188,1,0.646813809044758
4457,8571,86,102,543,7324,1586,29863,2324,454,15228,44,3008,3694,4706,11306,402,22173756,59,31796,-75.1877857434304,-6.98771242968684,49,188,1,0.0691828794492394
4470,8576,86,101,315,7526,1586,29868,2407,441,15235,44,2782,3698,4559,10922,402,24281772,59,28428,-75.1877857434304,-7.54672942406179,50,188,1,0.218545646898892
4436,8601,85,100,470,7845,1650,29852,2707,503,14996,43,2834,3669,4775,11645,402,26325251,59,30444,-75.1877857434304,-8.10574641843674,51,188,1,0.779994277680491
4364,8572,84,100,556,8195,1589,29833,3039,535,14995,41,2966,3811,4777,12044,389,27401003,58,30677,-75.1877857434304,-8.66476341281169,52,188,1,0.629077444732318
4296,8493,82,100,733,8396,1463,29803,2972,528,15027,44,2955,3985,4774,11581,389,27715468,58,29248,-75.1877857434304,-9.22378040718663,53,188,1,0.0706164231144557
4001,8340,76,97,1884,8432,1808,29783,2603,539,14840,48,3011,4566,5044,10622,389,28378619,56,25055,-75.1877857434304,-9.78279740156158,54,188,1,0.657218575100363
3451,7601,68,89,2430,8214,3047,29746,2385,534,14515,52,3130,4889,5229,10040,264,28039942,51,25267,-75.1877857434304,-10.3418143959365,55,188,1,0.519659436030759
3165,7437,65,84,3090,7215,4500,29192,3318,513,14378,28,2976,4858,5367,8832,264,27384102,46,23367,-75.1877857434304,-10.9008313903115,56,188,1,0.947529638503565
2297,6095,47,64,3938,5654,3359,28351,3302,482,15005,14,2730,4440,5400,8085,261,25916199,40,24785,-75.1877857434304,-11.4598483846864,57,188,1,0.020850670754902
4128,7853,75,90,47,9477,2440,29915,3702,545,14561,46,3546,4304,5004,10809,340,56253784,54,27692,-74.6287687490555,8.10574641843674,22,189,1,0.728717839188495
4117,7919,74,88,126,8895,2110,29754,3135,561,14719,43,3500,4387,4827,10705,340,62409056,55,28642,-74.6287687490555,7.54672942406179,23,189,1,0.398517860314893
4391,8044,79,95,755,9174,1837,29722,1926,531,15937,57,3500,4280,4880,11460,255,67654357,58,29880,-74.6287687490555,6.98771242968684,24,189,1,0.687246295036282
4271,8162,77,93,1931,9029,3127,30007,1690,487,17472,112,3400,4500,4800,10600,255,68087505,59,30600,-74.6287687490555,5.86967844093695,26,189,1,0.0730870653482387
3099,6430,45,75,1505,6595,3570,29556,8377,492,14030,60,2533,5266,5666,8266,265,60047639,25,2666,-74.6287687490555,4.19262745781211,29,189,1,0.758045563208249
3176,6654,41,74,740,5777,3570,29032,3405,487,15688,35,2832,5776,5502,8176,261,53495816,41,19629,-74.6287687490555,3.63361046343716,30,189,1,0.050722591029533
3537,7211,60,86,720,5729,3499,29166,2481,467,15870,47,3122,5298,5384,9721,261,50170186,50,26579,-74.6287687490555,3.07459346906221,31,189,1,0.64241007908695
3579,7261,67,89,1625,6796,2157,29407,2473,520,15481,53,3260,4978,5215,10006,255,43210772,54,28218,-74.6287687490555,2.51557647468726,32,189,1,0.500774905032007
4279,7788,80,90,228,8073,1883,29807,3024,482,14353,38,2750,3906,4643,11443,389,27214119,59,28012,-74.6287687490555,0.838525491562421,35,189,1,0.530089774954143
4195,7692,79,90,217,7520,1581,29811,3072,485,14165,37,2919,3841,4556,11274,402,23786362,59,27544,-74.6287687490555,0.279508497187474,36,189,1,0.738251527013513
3985,7407,77,88,222,7039,1483,29822,3011,487,14047,36,2965,3574,4500,11507,402,22071446,58,29336,-74.6287687490555,-0.279508497187474,37,189,1,0.274568454562043
3929,7379,78,90,208,6758,1473,29803,3119,566,13960,34,2949,3566,4533,11771,389,19373062,58,29793,-74.6287687490555,-0.838525491562421,38,189,1,0.238035649865866
3841,7239,78,91,212,6608,1471,29811,3022,527,13909,33,2925,3414,4498,11193,389,18364807,58,29851,-74.6287687490555,-1.39754248593737,39,189,1,0.759943112834004
3811,7187,78,90,200,6572,1471,29820,2883,503,13938,32,2814,3373,4466,10831,389,18031841,58,30787,-74.6287687490555,-1.95655948031232,40,189,1,0.960094440618583
3739,7188,78,90,196,6689,1415,29804,2913,555,13987,32,2962,3445,4488,10485,389,17388358,58,30945,-74.6287687490555,-2.51557647468726,41,189,1,0.166206360459239
3503,6882,74,86,178,6761,1466,29801,2903,494,13958,32,2928,3467,4429,9948,389,17529832,57,32458,-74.6287687490555,-3.07459346906221,42,189,1,0.378593891588754
3731,7155,77,88,164,6874,1493,29837,2848,486,13913,33,2757,3518,4381,8346,389,17720363,58,33159,-74.6287687490555,-3.63361046343716,43,189,1,0.0968023809607836
3722,7075,74,86,135,7018,1391,29849,2764,474,14055,35,2605,3497,4391,4834,389,18096070,57,31232,-74.6287687490555,-4.19262745781211,44,189,1,0.934562390018701
3932,7374,76,88,124,7128,1377,29857,2780,467,14226,35,2762,3708,4309,6388,402,18346471,58,31111,-74.6287687490555,-4.75164445218705,45,189,1,0.802915865891375
4131,7794,80,92,123,7191,1460,29863,2733,481,14257,36,2885,3837,4296,8575,402,18755837,59,33605,-74.6287687490555,-5.310661446562,46,189,1,0.730205328452648
4188,7938,81,92,141,7239,1541,29882,2633,476,14456,38,2932,3820,4331,8350,402,19474030,58,32364,-74.6287687490555,-5.86967844093695,47,189,1,0.794713406885929
4145,7964,80,93,145,7271,1592,29850,2548,469,14752,40,2941,3846,4420,9147,402,20305027,58,34133,-74.6287687490555,-6.4286954353119,48,189,1,0.573569621911423
4209,8244,82,97,181,7253,1406,29819,2404,534,14787,41,2983,3786,4628,11332,402,21157635,58,32196,-74.6287687490555,-6.98771242968684,49,189,1,0.361690147915376
4354,8490,84,100,166,7280,1406,29796,2589,527,14832,40,3009,3829,4676,11145,402,22962667,58,31861,-74.6287687490555,-7.54672942406179,50,189,1,0.161333658106953
4294,8438,83,97,246,7577,1408,29883,2477,478,15117,45,3051,3960,4569,10158,402,24801993,59,31881,-74.6287687490555,-8.10574641843674,51,189,1,0.886370585396897
4504,8767,88,100,248,7903,1513,29874,2598,516,15127,46,2950,3800,4557,10471,389,25768566,60,29264,-74.6287687490555,-8.66476341281169,52,189,1,0.901998690405762
4102,8433,80,96,273,7858,1755,29537,3117,538,14539,35,3153,4445,4949,10670,48,26304613,55,29011,-74.6287687490555,-9.22378040718663,53,189,1,0.758582140498749
3935,8342,80,97,336,7594,1971,29576,3518,566,14346,33,3199,4393,4952,11131,402,27088253,55,29215,-74.6287687490555,-9.78279740156158,54,189,1,0.361792126113733
3743,8227,78,96,618,7245,2159,29573,2811,554,14365,40,3288,4493,4995,10404,402,27187567,53,29075,-74.6287687490555,-10.3418143959365,55,189,1,0.496224881215363
3583,8054,75,95,1653,6722,1902,29336,2245,524,14643,40,3145,4897,5191,9533,264,26911504,51,27277,-74.6287687490555,-10.9008313903115,56,189,1,0.658685485864018
2519,6435,46,65,3401,6439,3258,29119,2171,500,14509,36,2710,4972,5415,7785,375,26244574,43,20055,-74.6287687490555,-11.4598483846864,57,189,1,0.288966782967414
2216,5877,42,60,3984,5205,2763,28518,2409,448,15144,22,2688,4629,5394,8035,261,25556589,42,22682,-74.6287687490555,-12.0188653790614,58,189,1,0.143057151152454
3532,7191,75,91,25,6180,2644,29746,3372,457,13750,52,3200,4993,5240,10220,375,16317841,52,28860,-74.0697517546805,10.9008313903115,17,190,1,0.308133123131642
3284,6798,68,87,53,7078,1446,30004,1779,478,16402,83,3300,4900,5225,9850,389,21277688,55,29375,-74.0697517546805,10.3418143959365,18,190,1,0.347441299611992
4176,7949,80,99,22,8853,1468,29982,3877,540,15504,57,3300,4400,5100,11100,255,45148449,54,29900,-74.0697517546805,8.66476341281169,21,190,1,0.139538463016827
3769,7543,69,87,50,8582,2079,29662,4621,557,14877,38,3557,4494,4984,9889,255,54413397,53,28884,-74.0697517546805,8.10574641843674,22,190,1,0.216238529731889
4021,7905,72,88,125,8957,2258,29655,3444,555,15183,37,3565,4512,4846,10090,340,61767643,53,29528,-74.0697517546805,7.54672942406179,23,190,1,0.555821687231147
4287,8022,77,92,343,9547,3537,29905,3039,557,16066,54,3707,4253,4776,11807,389,68053146,55,30600,-74.0697517546805,6.98771242968684,24,190,1,0.0511837396110727
4215,8057,68,82,919,8367,4730,29964,2163,535,16965,81,2950,4950,5050,10000,389,68776357,46,16200,-74.0697517546805,6.4286954353119,25,190,1,0.417352629067102
4248,8087,74,89,618,6670,3645,29703,2464,544,16863,63,3231,4575,5018,11712,255,68738391,50,20181,-74.0697517546805,5.86967844093695,26,190,1,0.711580162983245
3503,7013,51,76,448,5167,3338,28538,4165,484,13972,27,2950,5185,5414,8807,261,60280538,47,25707,-74.0697517546805,4.19262745781211,29,190,1,0.879273035145493
3461,7138,55,81,661,6381,3338,29081,2497,505,15493,35,3050,5308,5535,9018,261,53294988,46,26968,-74.0697517546805,3.63361046343716,30,190,1,0.601479439532303
4015,7819,76,97,1387,7587,2822,29585,2672,534,15636,58,3382,4576,5066,11261,375,49770794,55,26541,-74.0697517546805,3.07459346906221,31,190,1,0.464972047659108
4326,8067,83,101,1424,8261,2024,29765,2834,545,15415,57,3172,4217,5050,12010,389,42566927,58,25930,-74.0697517546805,2.51557647468726,32,190,1,0.815420643331783
4337,7945,81,94,265,7811,1864,29811,2781,557,14663,48,3034,4000,4772,11252,389,31684780,59,27150,-74.0697517546805,1.39754248593737,34,190,1,0.322124911346677
4196,7733,78,91,247,7317,1735,29805,2863,514,14370,38,2813,3787,4563,11505,389,26348187,59,28077,-74.0697517546805,0.838525491562421,35,190,1,0.376389436668927
4100,7601,78,90,220,6921,1567,29811,2973,484,14249,37,2691,3419,4465,11799,389,23207826,59,29200,-74.0697517546805,0.279508497187474,36,190,1,0.138015717117946
3971,7424,78,89,201,6682,1465,29823,2972,487,14123,36,2747,3240,4484,12281,389,21636641,58,30461,-74.0697517546805,-0.279508497187474,37,190,1,0.6535923869703
3875,7296,77,88,204,6549,1415,29818,3019,508,14029,33,2873,3357,4491,11776,389,19168953,58,31377,-74.0697517546805,-0.838525491562421,38,190,1,0.0254919736308038
3833,7283,78,90,194,6504,1385,29806,2984,551,13989,32,2844,3418,4561,10932,389,18260204,58,30093,-74.0697517546805,-1.39754248593737,39,190,1,0.23368634603103
3817,7241,78,91,174,6534,1385,29827,2965,473,14007,32,2797,3436,4494,11091,389,17963751,58,29662,-74.0697517546805,-1.95655948031232,40,190,1,0.978782120362435
3874,7356,80,92,190,6720,1430,29823,2827,529,14062,33,3021,3521,4482,10344,389,17389926,58,30591,-74.0697517546805,-2.51557647468726,41,190,1,0.943021444117846
3679,7124,78,89,183,6844,1451,29812,2804,545,14010,32,2964,3516,4450,9231,389,17502988,58,32333,-74.0697517546805,-3.07459346906221,42,190,1,0.981063854302025
3584,7018,76,87,154,6972,1416,29831,2842,486,13946,33,2906,3548,4404,9224,389,17664524,57,33032,-74.0697517546805,-3.63361046343716,43,190,1,0.066963965723849
3661,7125,76,88,123,7100,1334,29846,2785,485,14086,34,2910,3540,4358,7432,389,17982001,58,33180,-74.0697517546805,-4.19262745781211,44,190,1,0.195257465046639
4018,7557,79,90,117,7189,1440,29869,2757,475,14263,35,2796,3655,4316,7539,389,17918535,59,32771,-74.0697517546805,-4.75164445218705,45,190,1,0.423405961364762
4123,7790,82,93,122,7228,1529,29879,2581,465,14277,37,2939,3877,4301,8788,402,18379904,59,31169,-74.0697517546805,-5.310661446562,46,190,1,0.537076428867559
3939,7583,78,90,121,7261,1595,29881,2626,474,14411,38,2907,3742,4297,8532,402,19089815,58,32529,-74.0697517546805,-5.86967844093695,47,190,1,0.463277149042941
3970,7789,79,93,135,7305,1634,29835,2441,475,14604,39,2983,3718,4404,10432,402,19780943,57,34773,-74.0697517546805,-6.4286954353119,48,190,1,0.62590939531874
4179,8137,81,96,158,7325,1497,29814,2283,553,14620,41,3040,3738,4645,11663,402,20530772,58,31463,-74.0697517546805,-6.98771242968684,49,190,1,0.502559399774613
4336,8436,83,99,260,7418,1497,29792,2246,551,14660,42,3042,3697,4681,11195,402,22184405,58,31417,-74.0697517546805,-7.54672942406179,50,190,1,0.791777049227957
